TANGGAL;MW_3;PF_3;AMP_3;VOLT_3;MVAR_3;FREQ_3;W_GEN3A;W_GEN3B;W_GEN3C;TC3_IN1;TC3_OUT2
01/01/2025 00:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 01:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 01:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 02:00:00;0,00;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 02:30:01;0,01;0;-0,01;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 03:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 03:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 04:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 04:30:00;0,01;0;0,00;-0,01;-0,02;13,31;38;40;41;37;36
01/01/2025 05:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 05:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 06:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 06:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 07:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 07:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 08:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 08:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 09:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 09:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 10:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 10:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 11:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 11:30:00;0,00;0;-0,00;-0,01;-0,01;13,29;38;40;41;37;36
01/01/2025 12:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 12:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 13:00:00;0,01;0;-0,00;-0,01;-0,02;13,29;38;40;41;37;36
01/01/2025 13:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;40;41;37;36
01/01/2025 14:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;40;37;36
01/01/2025 14:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;39;40;37;36
01/01/2025 15:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;40;40;37;36
01/01/2025 15:30:00;0,00;0;-0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 16:00:00;0,00;0;-0,01;-0,01;-0,01;13,29;38;39;41;37;36
01/01/2025 16:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;39;41;37;36
01/01/2025 17:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;38;39;40;37;36
01/01/2025 17:30:00;0,01;0;0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 18:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;38;39;40;37;36
01/01/2025 18:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 19:00:00;0,01;0;0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 19:30:00;0,00;0;-0,00;-0,01;-0,01;13,31;38;39;40;37;36
01/01/2025 20:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 20:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 21:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;38;39;40;37;36
01/01/2025 21:30:00;0,01;0;0,00;-0,01;-0,01;13,31;38;39;40;37;36
01/01/2025 22:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
01/01/2025 22:30:01;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
01/01/2025 23:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
01/01/2025 23:30:00;0,01;0;-0,01;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 00:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 00:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 01:00:00;0,01;0;-0,01;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 01:30:00;0,01;0;-0,01;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 02:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 02:30:00;0,01;0;0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 03:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 03:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 04:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 04:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 05:00:00;0,00;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 05:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 06:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 06:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 07:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 07:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 08:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 08:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;37;39;40;37;36
02/01/2025 09:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 09:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 10:00:00;0,00;0;-0,01;-0,01;-0,01;13,29;37;39;40;37;36
02/01/2025 10:30:00;126,47;0;4,31;16,41;-3,15;49,97;40;42;44;40;29
02/01/2025 11:00:00;119,39;0;4,06;16,40;-1,32;50,09;60;63;63;50;30
02/01/2025 11:30:00;112,85;0;3,83;16,41;-2,62;50,09;63;66;67;54;31
02/01/2025 12:00:00;117,36;0;4,01;16,41;-14,29;50,23;64;67;68;55;31
02/01/2025 12:30:00;107,61;0;3,66;16,39;-14,48;50,03;63;66;67;56;32
02/01/2025 13:00:00;150,93;0;5,16;16,41;-2,57;50,31;69;72;73;57;31
02/01/2025 13:30:00;155,94;0;5,35;16,41;5,11;49,76;75;78;79;58;32
02/01/2025 14:00:00;130,83;0;4,46;16,40;0,66;49,70;75;78;79;59;32
02/01/2025 14:30:00;145,23;0;4,97;16,40;0,44;50,09;74;77;78;59;32
02/01/2025 15:00:00;126,06;0;4,29;16,41;-5,04;49,83;74;77;78;59;32
02/01/2025 15:30:00;144,85;0;4,92;16,50;3,99;50,23;70;73;74;59;32
02/01/2025 16:00:00;98,78;0;3,34;16,50;-3,01;50,31;72;75;76;59;32
02/01/2025 16:30:00;86,64;0;2,91;16,50;-6,06;50,29;65;68;69;58;32
02/01/2025 17:00:00;107,12;0;3,62;16,50;-9,43;49,70;66;70;71;58;32
02/01/2025 17:30:00;93,64;0;3,10;16,67;-3,69;49,97;66;69;70;58;32
02/01/2025 18:00:00;136,84;0;4,59;16,68;0,78;50,09;70;73;74;58;32
02/01/2025 18:30:00;132,76;0;4,44;16,66;1,57;49,85;73;76;77;59;32
02/01/2025 19:00:00;136,00;0;4,56;16,65;2,92;50,17;70;73;74;59;32
02/01/2025 19:30:00;131,12;0;4,38;16,67;2,98;50,01;70;73;74;59;32
02/01/2025 20:00:00;105,47;0;3,51;16,66;2,99;50,17;67;70;71;59;32
02/01/2025 20:30:00;106,45;0;3,54;16,67;2,44;49,97;68;71;72;59;32
02/01/2025 21:00:00;0,01;0;-0,01;-0,01;0,43;13,31;62;64;66;58;30
02/01/2025 21:30:00;0,01;0;-0,00;-0,01;0,03;13,31;54;56;57;48;32
02/01/2025 22:00:00;0,01;0;-0,01;-0,01;0,01;13,29;56;57;58;46;34
02/01/2025 22:30:00;0,01;0;-0,00;-0,01;0,00;13,31;57;58;59;46;36
02/01/2025 23:00:00;0,01;0;-0,00;-0,01;0,00;13,29;57;58;59;45;36
02/01/2025 23:30:00;0,01;0;0,00;-0,01;0,00;13,29;57;58;59;46;37
03/01/2025 00:00:00;0,01;0;-0,00;-0,01;0,00;13,29;57;58;59;46;38
03/01/2025 00:30:00;0,01;0;-0,00;-0,01;0,00;13,31;57;58;59;46;38
03/01/2025 01:00:01;0,01;0;-0,01;-0,01;0,00;13,29;57;58;59;46;38
03/01/2025 01:30:00;0,01;0;-0,00;-0,01;0,00;13,29;57;58;59;46;38
03/01/2025 02:00:00;0,01;0;-0,00;-0,01;0,00;13,31;56;58;58;46;39
03/01/2025 02:30:00;0,01;0;-0,01;-0,01;0,00;13,31;56;57;58;46;39
03/01/2025 03:00:00;0,01;0;-0,00;-0,01;0,00;13,29;56;57;58;46;39
03/01/2025 03:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;56;57;58;46;39
03/01/2025 04:00:00;0,01;0;-0,00;-0,01;0,00;13,31;55;57;57;46;39
03/01/2025 04:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;55;56;57;46;39
03/01/2025 05:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;55;56;57;46;39
03/01/2025 05:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;55;56;57;46;39
03/01/2025 06:00:00;0,01;0;0,00;-0,01;-0,01;13,31;54;56;56;46;39
03/01/2025 06:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;54;55;56;45;39
03/01/2025 07:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;54;55;56;45;40
03/01/2025 07:30:00;0,01;0;-0,00;16,42;-1,12;50,35;53;55;56;49;33
03/01/2025 08:00:00;151,90;0;5,19;16,99;36,17;49,97;73;76;76;57;31
03/01/2025 08:30:00;143,66;0;4,92;16,82;30,20;49,85;76;78;79;59;32
03/01/2025 09:00:00;151,09;0;5,19;16,82;34,29;49,97;76;79;80;60;32
03/01/2025 09:30:01;131,76;0;4,49;16,82;27,23;50,64;72;75;76;60;32
03/01/2025 10:00:00;134,53;0;4,59;16,82;27,99;50,56;74;76;78;61;32
03/01/2025 10:30:00;136,59;0;4,70;16,86;34,35;49,97;75;77;79;61;32
03/01/2025 11:00:00;150,02;0;5,13;16,84;31,23;50,01;77;80;81;61;32
03/01/2025 11:30:00;103,44;0;3,49;16,82;18,98;50,52;75;78;79;61;33
03/01/2025 12:00:00;0,01;0;-0,00;-0,01;0,27;13,31;66;67;70;60;29
03/01/2025 12:30:00;0,01;0;-0,00;-0,01;0,04;13,31;58;59;60;49;33
03/01/2025 13:00:00;0,01;0;-0,00;-0,01;0,01;13,31;59;60;61;47;35
03/01/2025 13:30:00;0,01;0;-0,00;-0,01;0,00;13,31;60;61;62;47;37
03/01/2025 14:00:00;0,02;0;-0,00;-0,01;0,00;13,31;60;61;62;47;38
03/01/2025 14:30:00;0,01;0;-0,00;-0,01;0,00;13,31;60;61;62;47;38
03/01/2025 15:00:00;0,01;0;-0,00;-0,01;0,00;13,31;60;61;62;47;39
03/01/2025 15:30:00;0,01;0;-0,00;-0,01;0,00;13,31;60;61;62;47;39
03/01/2025 16:00:01;0,01;0;-0,00;-0,01;0,00;13,31;60;61;62;47;39
03/01/2025 16:30:00;0,01;0;-0,01;-0,01;0,00;13,31;59;61;61;47;39
03/01/2025 17:00:00;0,01;0;-0,00;-0,01;0,00;13,31;59;60;61;47;40
03/01/2025 17:30:00;0,01;0;-0,00;-0,01;0,00;13,29;59;60;61;47;40
03/01/2025 18:00:00;0,01;0;-0,00;-0,01;0,00;13,31;58;60;60;47;40
03/01/2025 18:30:00;0,01;0;-0,00;-0,01;0,00;13,31;58;60;60;47;40
03/01/2025 19:00:00;0,00;0;-0,00;-0,01;0,00;13,29;58;59;60;47;40
03/01/2025 19:30:00;0,00;0;-0,00;-0,01;-0,01;13,31;58;59;59;47;40
03/01/2025 20:00:00;0,00;0;-0,00;-0,01;-0,01;13,29;57;59;59;47;40
03/01/2025 20:30:00;0,00;0;-0,00;-0,01;0,00;13,29;57;58;59;47;40
03/01/2025 21:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;57;58;59;47;40
03/01/2025 21:30:00;0,00;0;-0,00;-0,01;-0,01;13,29;56;58;58;47;40
03/01/2025 22:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;56;58;58;47;40
03/01/2025 22:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;56;57;58;47;40
03/01/2025 23:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;56;57;57;47;40
03/01/2025 23:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;55;57;57;47;41
04/01/2025 00:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;55;57;57;46;41
04/01/2025 00:30:00;0,01;0;-0,01;-0,01;0,00;13,31;55;56;57;46;41
04/01/2025 01:00:00;0,00;0;-0,00;-0,01;-0,01;13,29;54;56;56;46;41
04/01/2025 01:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;54;56;56;46;41
04/01/2025 02:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;54;56;56;46;41
04/01/2025 02:30:00;0,00;0;-0,00;-0,01;-0,01;13,29;54;55;56;46;41
04/01/2025 03:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;53;55;55;46;41
04/01/2025 03:30:00;0,00;0;0,00;-0,01;-0,01;13,31;53;55;55;45;41
04/01/2025 04:00:00;0,00;0;-0,00;-0,01;-0,01;13,29;53;55;55;45;41
04/01/2025 04:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;53;55;55;45;40
04/01/2025 05:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;53;54;55;45;40
04/01/2025 05:30:00;0,00;0;0,00;-0,01;-0,01;13,29;52;54;54;45;40
04/01/2025 06:00:01;0,01;0;-0,00;-0,01;-0,01;13,29;52;54;54;45;40
04/01/2025 06:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;52;54;54;45;40
04/01/2025 07:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;52;54;54;45;40
04/01/2025 07:30:00;0,00;0;-0,00;-0,01;-0,01;13,31;52;53;53;45;40
04/01/2025 08:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;51;53;53;45;40
04/01/2025 08:30:00;0,00;0;-0,00;-0,01;-0,01;13,29;51;53;53;44;40
04/01/2025 09:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;51;53;53;44;40
04/01/2025 09:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;51;53;53;44;40
04/01/2025 10:00:00;127,81;0;4,31;16,57;4,58;49,74;68;72;72;55;31
04/01/2025 10:30:00;140,74;0;4,79;16,92;31,31;49,89;70;73;74;58;32
04/01/2025 11:00:00;119,34;0;4,06;16,92;28,67;49,83;70;73;74;59;32
04/01/2025 11:30:00;138,50;0;4,69;16,92;28,03;50,21;71;74;75;60;32
04/01/2025 12:00:00;113,31;0;3,79;16,92;18,93;50,09;72;75;76;60;32
04/01/2025 12:30:00;141,93;0;4,74;16,92;19,91;49,95;72;75;77;60;32
04/01/2025 13:00:00;106,96;0;3,57;16,86;16,26;49,89;70;73;74;60;32
04/01/2025 13:30:00;132,98;0;4,48;16,86;23,94;50,23;68;71;73;60;32
04/01/2025 14:00:00;109,28;0;3,68;16,86;19,87;49,85;68;71;72;60;32
04/01/2025 14:30:00;114,33;0;3,84;16,86;19,69;49,97;70;73;74;60;32
04/01/2025 15:00:00;121,17;0;4,07;16,87;18,84;49,85;69;72;73;60;32
04/01/2025 15:30:00;0,01;0;0,00;-0,01;0,05;13,29;56;57;59;53;30
04/01/2025 16:00:00;0,01;0;-0,01;-0,01;0,02;13,29;57;58;60;47;34
04/01/2025 16:30:00;0,01;0;-0,00;-0,01;0,01;13,29;58;59;61;46;36
04/01/2025 17:00:00;0,01;0;-0,00;-0,01;0,00;13,29;59;60;61;46;37
04/01/2025 17:30:00;0,01;0;-0,00;-0,01;0,00;13,29;59;60;61;46;38
04/01/2025 18:00:00;0,00;0;-0,00;-0,01;0,00;13,31;59;60;61;46;38
04/01/2025 18:30:00;0,01;0;-0,01;-0,01;0,00;13,29;58;60;61;47;38
04/01/2025 19:00:00;0,01;0;-0,00;-0,01;0,00;13,31;58;60;60;47;39
04/01/2025 19:30:00;0,01;0;-0,00;-0,01;0,00;13,31;58;59;60;47;39
04/01/2025 20:00:00;0,00;0;-0,00;-0,01;-0,01;13,29;58;59;60;47;39
04/01/2025 20:30:00;0,01;0;-0,00;-0,01;0,00;13,29;57;59;60;47;39
04/01/2025 21:00:00;0,01;0;-0,00;-0,01;0,00;13,31;57;59;59;47;40
04/01/2025 21:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;57;58;59;47;40
04/01/2025 22:00:00;0,01;0;-0,00;-0,01;0,00;13,31;57;58;59;47;40
04/01/2025 22:30:00;0,01;0;-0,00;-0,01;0,00;13,29;56;58;58;47;40
04/01/2025 23:00:00;0,00;0;-0,00;-0,01;-0,01;13,31;56;57;58;47;40
04/01/2025 23:30:00;0,01;0;-0,00;-0,01;0,00;13,29;56;57;58;47;40
05/01/2025 00:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;56;57;58;46;40
05/01/2025 00:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;55;57;57;46;40
05/01/2025 01:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;55;57;57;46;40
05/01/2025 01:30:00;0,01;0;-0,01;-0,01;-0,01;13,29;55;56;57;46;40
05/01/2025 02:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;55;56;57;46;40
05/01/2025 02:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;54;56;56;46;40
05/01/2025 03:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;54;56;56;46;40
05/01/2025 03:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;54;55;56;46;40
05/01/2025 04:00:00;0,01;0;-0,01;-0,01;-0,01;13,29;54;55;56;46;40
05/01/2025 04:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;53;55;55;46;40
05/01/2025 05:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;53;55;55;46;40
05/01/2025 05:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;53;54;55;46;40
05/01/2025 06:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;53;54;55;45;40
05/01/2025 06:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;52;54;55;45;40
05/01/2025 07:00:00;0,01;0;0,00;-0,01;-0,01;13,31;52;54;54;45;40
05/01/2025 07:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;52;54;54;45;40
05/01/2025 08:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;52;53;54;45;40
05/01/2025 08:30:00;0,00;0;-0,00;-0,01;-0,01;13,31;52;53;54;45;40
05/01/2025 09:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;51;53;54;45;40
05/01/2025 09:30:00;0,01;0;-0,01;-0,01;-0,01;13,29;51;53;53;45;40
05/01/2025 10:00:00;0,01;0;0,00;-0,01;-0,01;13,31;51;53;53;45;40
05/01/2025 10:30:00;0,01;0;0,00;-0,01;-0,01;13,29;51;53;53;45;40
05/01/2025 11:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;51;52;53;44;40
05/01/2025 11:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;50;52;53;44;40
05/01/2025 12:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;50;52;52;44;40
05/01/2025 12:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;50;52;52;44;40
05/01/2025 13:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;50;52;52;44;40
05/01/2025 13:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;50;51;52;44;40
05/01/2025 14:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;50;51;52;44;40
05/01/2025 14:30:00;0,01;0;0,00;-0,01;-0,01;13,31;49;51;52;44;40
05/01/2025 15:00:00;0,01;0;-0,01;-0,01;-0,01;13,29;49;51;51;44;40
05/01/2025 15:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;49;51;51;44;40
05/01/2025 16:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;49;51;51;44;40
05/01/2025 16:30:00;0,01;0;0,00;-0,01;-0,01;13,29;49;51;51;43;40
05/01/2025 17:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;49;50;51;43;40
05/01/2025 17:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;49;50;51;43;40
05/01/2025 18:00:00;0,01;0;-0,01;-0,01;-0,01;13,29;48;50;51;43;40
05/01/2025 18:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;48;50;50;43;40
05/01/2025 19:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;48;50;51;43;40
05/01/2025 19:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;48;50;50;43;40
05/01/2025 20:00:00;0,01;0;0,00;-0,01;-0,01;13,29;48;50;50;43;40
05/01/2025 20:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;48;50;50;43;40
05/01/2025 21:00:00;0,01;0;-0,00;-0,01;-0,02;13,29;48;49;50;43;40
05/01/2025 21:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;47;49;50;43;40
05/01/2025 22:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;47;49;50;43;40
05/01/2025 22:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;47;49;50;43;40
05/01/2025 23:00:00;0,00;0;-0,00;-0,01;-0,01;13,29;47;49;50;43;40
05/01/2025 23:30:00;0,01;0;-0,01;-0,01;-0,01;13,29;47;49;49;43;40
06/01/2025 00:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;47;49;49;42;40
06/01/2025 00:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;47;49;49;42;40
06/01/2025 01:00:00;0,01;0;-0,01;-0,01;-0,01;13,29;47;48;49;42;40
06/01/2025 01:30:01;0,01;0;-0,00;-0,01;-0,01;13,31;46;48;49;42;40
06/01/2025 02:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;46;48;49;42;40
06/01/2025 02:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;46;48;49;42;39
06/01/2025 03:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;46;48;49;42;39
06/01/2025 03:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;46;48;49;42;39
06/01/2025 04:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;46;48;48;42;39
06/01/2025 04:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;46;48;48;42;39
06/01/2025 05:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;46;48;48;42;39
06/01/2025 05:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;46;48;48;42;39
06/01/2025 06:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;46;47;48;42;39
06/01/2025 06:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;46;47;48;42;39
06/01/2025 07:00:00;0,02;0;-0,00;-0,01;-0,01;13,31;45;47;48;42;39
06/01/2025 07:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;45;47;48;42;39
06/01/2025 08:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;45;47;48;42;39
06/01/2025 08:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;45;47;48;42;39
06/01/2025 09:00:00;127,63;0;4,36;16,73;22,51;49,83;59;62;63;49;31
06/01/2025 09:30:00;121,77;0;4,16;16,74;24,53;50,29;68;71;72;56;32
06/01/2025 10:00:00;106,09;0;3,67;16,74;25,97;50,19;72;74;75;58;32
06/01/2025 10:30:00;147,26;0;5,08;16,73;32,70;50,29;73;76;77;59;33
06/01/2025 11:00:00;144,70;0;4,99;16,74;31,80;49,91;71;74;75;60;33
06/01/2025 11:30:00;144,02;0;4,96;16,73;28,92;50,42;76;78;80;60;33
06/01/2025 12:00:00;147,80;0;5,02;16,74;21,55;50,50;76;79;80;61;33
06/01/2025 12:30:00;154,33;0;5,25;16,73;23,40;49,89;76;79;81;61;33
06/01/2025 13:00:00;144,62;0;4,95;16,73;26,22;50,44;72;75;76;61;33
06/01/2025 13:30:00;147,72;0;5,13;16,73;36,08;50,21;79;82;83;61;33
06/01/2025 14:00:01;122,40;0;4,30;16,74;35,50;49,89;74;76;78;61;33
06/01/2025 14:30:00;131,58;0;4,59;16,74;36,26;49,85;74;77;78;61;33
06/01/2025 15:00:00;125,27;0;4,37;16,72;33,81;49,97;73;76;77;61;33
06/01/2025 15:30:00;126,20;0;4,38;16,73;31,98;49,89;74;77;79;61;33
06/01/2025 16:00:00;136,12;0;4,67;16,73;27,75;50,01;75;78;79;61;33
06/01/2025 16:30:00;139,09;0;4,76;16,73;25,52;50,03;75;78;80;61;33
06/01/2025 17:00:00;125,36;0;4,25;16,74;20,78;49,97;74;77;78;61;33
06/01/2025 17:30:00;136,94;0;4,63;16,72;16,36;49,83;73;76;78;61;33
06/01/2025 18:00:00;134,80;0;4,55;16,73;14,34;49,97;74;77;78;61;33
06/01/2025 18:30:00;136,12;0;4,58;16,73;13,38;49,97;73;76;77;61;33
06/01/2025 19:00:00;0,01;0;-0,00;-0,01;0,05;13,31;57;58;60;52;32
06/01/2025 19:30:00;0,01;0;-0,00;-0,01;0,02;13,31;58;60;61;48;35
06/01/2025 20:00:00;0,01;0;-0,00;-0,01;0,01;13,31;59;61;62;47;36
06/01/2025 20:30:00;0,01;0;-0,00;-0,01;0,00;13,31;59;61;62;47;37
06/01/2025 21:00:00;0,00;0;-0,00;-0,01;0,00;13,31;60;61;62;47;38
06/01/2025 21:30:00;0,01;0;-0,00;-0,01;0,00;13,29;60;61;62;47;39
06/01/2025 22:00:00;0,01;0;-0,00;-0,01;0,00;13,31;59;61;62;47;39
06/01/2025 22:30:00;0,01;0;-0,00;-0,01;0,00;13,31;59;60;62;47;39
06/01/2025 23:00:00;0,01;0;-0,01;-0,01;0,00;13,29;59;60;62;47;39
06/01/2025 23:30:00;0,01;0;-0,00;-0,01;0,00;13,29;59;60;61;47;40
07/01/2025 00:00:00;0,01;0;-0,00;-0,01;0,00;13,29;58;60;61;48;40
07/01/2025 00:30:00;0,01;0;-0,01;-0,01;0,00;13,29;58;60;61;47;40
07/01/2025 01:00:00;0,01;0;-0,00;-0,01;0,00;13,31;58;59;60;47;40
07/01/2025 01:30:00;0,01;0;-0,00;-0,01;0,00;13,31;58;59;60;47;40
07/01/2025 02:00:00;0,01;0;-0,00;-0,01;-0,01;13,29;57;59;60;47;40
07/01/2025 02:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;57;58;60;47;40
07/01/2025 03:00:00;0,01;0;-0,00;-0,01;0,00;13,29;57;58;59;47;41
07/01/2025 03:30:00;0,01;0;-0,00;-0,01;0,00;13,31;56;58;59;47;41
